code,climate_station,climate_zone,Story,ssp1_1945,ssp1_1950,ssp1_1960,ssp1_1970,ssp1_1980,ssp1_1990,ssp1_2005,ssp1_2010,ssp1_2012,ssp1_2018,ssp2_1945,ssp2_2010,ssp2_2018,ssp5_1945,ssp5_2010,ssp5_2018,hvac_type,heating_start,heating_end,cooling_start,cooling_end,Longitude_city,Latitude_city,Climate Code,Longitude_station,Latitude_station,High_station,severe cold_boiler Gas,severe cold_cogeneration,severe cold_Gshp nocooling,cold_Gshp,cold_cogeneration Ptac,cold_boiler Gas Ptac,winter cold_Ptac,winter cold_Ashp,winter warm_Ptac noheating,winter warm_Ashp noheating,severe cold_boiler Gas,severe cold_Gshp nocooling,cold_Gshp,cold_boiler Gas Ptac,winter cold_Ptac,winter cold_Ashp,winter warm_Ptac noheating,winter warm_Ashp noheating
10918,130,winter cold,6,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,116.083549,27.75907976,6,116.65,27.58,80.8,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10919,130,winter cold,6,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,115.8374963,27.43407986,6,116.65,27.58,80.8,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10920,130,winter cold,6,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,116.2425417,27.56056346,6,116.65,27.58,80.8,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10921,130,winter cold,7,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,116.760404,27.92532919,6,116.65,27.58,80.8,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10922,130,winter cold,5,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,117.0665703,27.71184579,6,116.65,27.58,80.8,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10923,130,winter cold,6,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,116.3425606,26.84845445,6,116.65,27.58,80.8,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10924,133,winter cold,11,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,117.9734118,28.43762831,6,118.33,28.68,116.3,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10925,133,winter cold,5,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,118.1974202,28.44261506,6,118.33,28.68,116.3,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10926,133,winter cold,8,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,117.9155844,28.45418687,6,118.33,28.68,116.3,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10927,133,winter cold,6,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,118.2515629,28.68774969,6,118.33,28.68,116.3,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10928,133,winter cold,5,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,117.7164216,28.32150469,6,118.33,28.68,116.3,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10929,133,winter cold,5,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,117.6023974,28.41344046,6,118.33,28.68,116.3,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10930,133,winter cold,5,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,117.4555064,28.384082,6,118.33,28.68,116.3,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10931,129,winter cold,6,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,116.701601,28.70786624,6,115.92,28.6,46.9,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10932,128,winter cold,6,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,116.7105661,29.01145283,6,117.2,29.3,61.5,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10933,128,winter cold,6,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,117.0645989,28.70005405,6,117.2,29.3,61.5,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10934,128,winter cold,5,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,117.868445,29.25403905,6,117.2,29.3,61.5,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10935,128,winter cold,5,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,117.6010308,28.93682831,6,117.2,29.3,61.5,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
10936,209,cold B,13,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.0825673,36.67216295,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10937,209,cold B,12,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.0043991,36.65755167,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10938,209,cold B,15,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,116.9074584,36.65756173,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10939,209,cold B,12,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,116.9933992,36.68406787,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10940,209,cold B,16,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.0715898,36.68565553,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10941,209,cold B,10,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,116.7583871,36.56021588,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10942,209,cold B,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.5325654,36.68553275,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10943,209,cold B,14,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.1806211,36.98397052,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10944,209,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.6665907,36.20884143,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10945,209,cold B,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.8174957,36.06471881,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10946,209,cold B,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,116.4626167,36.29486132,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10947,208,cold B,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.1635298,37.31497072,5,117.53,37.48,11.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10948,209,cold B,0,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.7229537,36.20430865,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10949,212,cold A,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.4185847,36.08146564,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10950,212,cold A,13,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.3814045,36.09344959,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10951,212,cold A,12,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.2045465,35.96638287,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10952,212,cold A,12,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.4753972,36.11349942,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10953,212,cold A,13,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.4396028,36.15102467,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10954,212,cold A,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.4025268,36.3128862,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10955,212,cold A,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.4535362,36.39474917,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10956,212,cold A,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.0395354,36.27034909,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10957,212,cold A,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,119.9767007,36.75993613,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10958,211,cold A,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.5245562,36.8939563,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10959,209,cold B,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.9734119,36.64983481,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10960,208,cold B,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,118.0245911,36.81194195,5,117.53,37.48,11.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10961,209,cold B,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.8684688,36.50084786,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10962,212,cold A,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,118.3153946,36.83229364,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10963,209,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.8764822,36.80899435,5,117.05,36.6,170.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10964,208,cold B,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,118.1044342,36.96560798,5,117.53,37.48,11.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10965,208,cold B,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.8333943,37.17726865,5,117.53,37.48,11.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10966,210,cold A,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,118.1774894,36.19091699,4,118.83,35.58,107.4,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10967,125,cold B,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.5625658,34.86996273,5,117.15,34.28,41.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10968,125,cold B,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.2694576,34.80112457,5,117.15,34.28,41.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10969,125,cold B,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.5963906,34.77859987,5,117.15,34.28,41.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10970,125,cold B,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.7404255,34.56876322,5,117.15,34.28,41.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10971,213,cold B,3,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.4674432,35.10569198,5,116.85,35.57,51.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10972,213,cold B,10,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.1725652,35.12003481,5,116.85,35.57,51.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10973,208,cold B,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,118.5884627,37.45484732,5,117.53,37.48,11.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10974,208,cold B,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,118.5325052,37.8911202,5,117.53,37.48,11.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10975,208,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,118.5814317,37.57855513,5,117.53,37.48,11.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10976,208,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,118.261618,37.4958603,5,117.53,37.48,11.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10977,212,cold A,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,118.426002,37.06048885,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10978,208,cold B,12,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,118.5884627,37.45484732,5,117.53,37.48,11.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10979,212,cold A,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,118.6813849,37.43964183,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10980,211,cold A,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,121.40654,37.54631287,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10981,211,cold A,13,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,121.2746047,37.50366823,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10982,207,cold A,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,121.6065491,37.39291545,4,122.68,37.4,47.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10983,211,cold A,15,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,121.4513807,37.51764858,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10984,211,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.8355351,37.80194805,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10985,211,cold A,0,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,121.4877148,37.46065678,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10986,211,cold A,18,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,121.4544154,37.47003838,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10987,211,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.4853685,37.65255513,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10988,211,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.7184143,36.98463557,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10989,211,cold A,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,119.9485931,37.18263661,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10990,211,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.4406017,37.36113714,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10991,211,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,120.8564166,37.34141816,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10992,211,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,121.1804582,36.69326974,4,120.32,37.62,4.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10993,212,cold A,10,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,119.0314285,36.73285442,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10994,212,cold A,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,119.2266151,36.78074379,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10995,212,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,119.172401,36.6607416,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10996,212,cold A,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,119.1394705,36.71275201,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10997,212,cold A,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,118.54945,36.5191295,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10998,212,cold A,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,118.836488,36.71299619,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
10999,122,cold B,0,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,119.8276211,33.99564655,5,119.02,33.63,14.4,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11000,212,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,118.4865367,36.69041651,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11001,210,cold A,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,119.4164022,36.00200886,4,118.83,35.58,107.4,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11002,212,cold A,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,118.7974154,36.86192175,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11003,212,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,119.2256075,36.4838422,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11004,212,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,119.762411,36.38895671,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11005,212,cold A,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,119.404406,36.86516107,4,119.18,36.75,22.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11006,213,cold B,10,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,116.5544699,35.49373064,5,116.85,35.57,51.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11007,213,cold B,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,116.7901152,35.55795237,5,116.85,35.57,51.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11008,125,cold B,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,117.1354138,34.8133151,5,117.15,34.28,41.2,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11009,213,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,116.6573928,35.01788772,5,116.85,35.57,51.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11010,213,cold B,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,116.3185298,35.07256912,5,116.85,35.57,51.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
